bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
2060850.0,19.6,9.98,9.98,-2.18,1.0192,26.22,1.0,19.6,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2060850.0,0.0,0.0,9.98,-2.18,1.0192,25.65,0.0,19.6,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2060851.0,0.0,0.0,9.98,-2.18,1.0197,23.23,0.0,19.6,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2060851.0,0.0,0.0,9.98,-2.18,1.0197,19.65,0.0,19.6,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2060851.0,19.6,9.98,9.98,9.98,1.0185,19.6,1.0,19.6,9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2060852.0,85.67,39.92,39.92,-10.45,1.041,127.09,1.0,85.67,31.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.27,0.0,85.6667,0.0,0.0,0.0,0.0
2060852.0,85.67,39.92,39.92,-10.45,1.041,128.03,1.0,85.67,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.27,0.0,85.6667,0.0,0.0,0.0,0.0
2060852.0,85.67,39.92,39.92,-10.45,1.041,86.63,1.0,85.67,17.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.27,0.0,85.6667,0.0,0.0,0.0,0.0
2060856.0,9.63,5.76,5.76,-0.74,1.0114,15.0,1.0,15.0,5.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2060856.0,10.87,5.76,5.76,-0.74,1.0114,21.52,1.0,15.0,4.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2060857.0,13.52,5.76,5.76,-0.74,1.009,15.89,1.0,15.0,2.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2060857.0,0.0,0.0,3.11,-0.4,1.009,9.07,0.0,8.1,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0
2060861.0,50.7,100.27,100.27,-21.87,1.0363,224.32,1.0,197.0,45.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,0.0,197.0,0.0,0.0,0.0,0.0
2060862.0,0.0,0.0,100.27,-21.87,1.0252,242.2,0.0,197.0,91.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,0.0,197.0,0.0,0.0,0.0,0.0
2060865.0,0.0,0.0,12.78,-8.64,1.0192,60.37,0.0,60.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
2060872.0,475.87,56.49,221.75,-58.06,0.9918,593.45,1.0,475.87,61.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,475.87,0.0,0.0,0.0,0.0
2060873.0,475.87,56.49,221.75,-58.06,0.9871,565.2,1.0,475.87,167.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,475.87,0.0,0.0,0.0,0.0
2060874.0,475.87,56.49,221.75,-58.06,0.992,480.85,1.0,475.87,232.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,475.867,0.0,0.0,0.0,0.0
2060875.0,20.86,2.59,6.33,-4.28,1.0192,43.94,1.0,29.7,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0
2060875.0,22.13,2.59,6.67,-4.51,1.0192,35.18,1.0,31.3,7.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0
2060875.0,22.36,2.59,6.67,-4.51,1.0192,31.3,1.0,31.3,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0
2060881.0,0.0,0.0,91.79,-20.02,1.0133,183.08,0.0,180.33,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17,0.0,180.33,0.0,0.0,0.0,0.0
2060882.0,180.33,91.79,91.79,-20.02,1.0296,225.53,1.0,180.33,38.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17,0.0,180.333,0.0,0.0,0.0,0.0
2060883.0,36.98,91.79,91.79,-20.02,1.0283,259.49,1.0,180.33,32.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17,0.0,180.33,0.0,0.0,0.0,0.0
2060891.0,293.6,41.11,136.82,-35.82,1.0299,293.6,1.0,293.6,87.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.71,0.0,293.6,0.0,0.0,0.0,0.0
2060892.0,101.36,41.11,47.23,-12.37,1.0309,113.18,1.0,101.36,46.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,0.0,101.36,0.0,0.0,0.0,0.0
2060893.0,101.36,41.11,47.23,-12.37,1.0283,137.93,1.0,101.36,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,0.0,101.36,0.0,0.0,0.0,0.0
2060894.0,101.36,41.11,47.23,-12.37,1.0318,118.18,1.0,101.36,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,0.0,101.36,0.0,0.0,0.0,0.0
2060895.0,101.36,41.11,47.23,-12.37,1.0293,125.59,1.0,101.36,33.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,0.0,101.36,0.0,0.0,0.0,0.0
2060896.0,101.36,41.11,47.23,-12.37,1.0327,101.36,1.0,101.36,30.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,0.0,101.36,0.0,0.0,0.0,0.0
2070097.0,0.0,0.0,107.44,-28.13,1.0394,267.51,0.0,230.55,104.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.75,0.0,230.55,0.0,0.0,0.0,0.0
2070098.0,30.11,103.42,107.44,-28.13,1.0546,285.37,1.0,230.55,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.75,0.0,230.55,0.0,0.0,0.0,0.0
2070099.0,0.0,0.0,107.44,-28.13,1.0394,274.81,0.0,230.55,115.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.75,0.0,230.55,0.0,0.0,0.0,0.0
2070100.0,0.0,0.0,107.44,-28.13,1.0394,303.98,0.0,230.55,32.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.75,0.0,230.55,0.0,0.0,0.0,0.0
2070104.0,185.19,2.49,42.6,-28.8,0.9747,256.4,1.0,200.0,82.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
2070105.0,38.38,-10.74,41.01,-10.74,1.0172,117.0,1.0,88.0,35.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,88.0,0.0,0.0,0.0,0.0
2070107.0,23.13,6.26,6.26,-4.23,1.037,36.72,1.0,29.4,13.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0
2070107.0,30.77,8.95,8.95,-6.05,1.037,52.97,1.0,42.0,17.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
2070110.0,7.55,-4.88,18.64,-4.88,1.0172,46.69,1.0,40.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,0.0,0.0
2070110.0,18.16,-9.76,37.28,-9.76,1.0172,117.04,1.0,80.0,15.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,80.0,0.0,0.0,0.0,0.0
2070111.0,29.77,-1.64,12.83,-1.64,1.0172,48.77,1.0,33.4,13.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0
2070111.0,33.4,-1.64,12.83,-1.64,1.0172,44.67,1.0,33.4,8.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0
2070114.0,86.23,22.0,22.0,-14.88,1.0377,112.35,1.0,103.3,14.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3,0.0,0.0,0.0,0.0
2070115.0,24.86,6.33,6.33,-4.28,1.0257,29.7,1.0,29.7,10.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0
2070121.0,119.71,-51.3,225.4,-59.01,1.0142,603.17,1.0,483.7,106.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.89,0.0,483.7,0.0,0.0,0.0,0.0
2070125.0,94.11,-33.83,129.24,-33.83,1.0152,277.33,1.0,277.33,86.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.46,0.0,277.33,0.0,0.0,0.0,0.0
2070126.0,108.24,-33.83,129.24,-33.83,1.0152,300.24,1.0,277.33,100.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.46,0.0,277.333,0.0,0.0,0.0,0.0
2070127.0,124.68,-33.83,129.24,-33.83,1.0152,309.88,1.0,277.33,117.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.46,0.0,277.333,0.0,0.0,0.0,0.0
2070128.0,11.5,-1.66,2.45,-1.66,1.0192,14.58,1.0,11.5,1.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0
2070128.0,10.92,-2.15,3.58,-2.42,1.0192,16.8,1.0,16.8,4.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0
2070128.0,0.0,0.0,5.28,-3.57,1.0192,25.31,0.0,24.8,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0
2070128.0,28.33,-2.15,8.82,-5.96,1.0192,51.09,1.0,41.4,9.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0
2070128.0,32.04,-2.15,10.65,-7.2,1.0192,62.5,1.0,50.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2070131.0,48.17,11.23,12.99,-8.78,1.0518,87.54,1.0,61.0,22.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
2070134.0,101.27,183.74,187.47,-49.08,0.9933,438.06,1.0,402.3,90.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.96,0.0,402.3,0.0,0.0,0.0,0.0
2070141.0,7.78,16.97,16.97,-3.7,1.0296,44.88,1.0,33.33,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.3333,0.0,0.0,0.0,0.0
2070142.0,14.3,16.97,16.97,-3.7,1.0296,39.24,1.0,33.33,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.3333,0.0,0.0,0.0,0.0
2070144.0,8.02,20.36,20.36,-4.44,1.0321,50.91,1.0,40.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0
2070144.0,7.24,16.97,16.97,-3.7,1.0321,42.46,1.0,33.33,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.3333,0.0,0.0,0.0,0.0
2070146.0,75.68,-16.68,24.67,-16.68,1.0373,137.7,1.0,115.8,43.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.8,0.0,0.0,0.0,0.0
2070147.0,0.0,0.0,3.18,-0.83,1.0182,6.83,0.0,6.83,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,6.83,0.0,0.0,0.0,0.0
2070147.0,1.8,-0.83,3.18,-0.83,1.0182,8.28,1.0,6.83,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,6.83,0.0,0.0,0.0,0.0
2070147.0,2.7,-0.83,3.18,-0.83,1.0182,7.65,1.0,6.83,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,6.8333,0.0,0.0,0.0,0.0
2070147.0,1.62,-0.83,3.18,-0.83,1.0182,8.26,1.0,6.83,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,6.8333,0.0,0.0,0.0,0.0
2070147.0,1.1,-0.83,3.18,-0.83,1.0182,6.83,1.0,6.83,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,6.8333,0.0,0.0,0.0,0.0
2070147.0,0.0,0.0,3.18,-0.83,1.0182,7.6,0.0,6.83,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,6.8333,0.0,0.0,0.0,0.0
2070147.0,0.0,0.0,6.99,-1.83,1.0182,18.61,0.0,15.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0
2070147.0,0.0,0.0,6.99,-1.83,1.0182,19.52,0.0,15.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0
2070149.0,0.0,0.0,21.09,-14.26,1.0267,110.78,0.0,99.0,43.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0
2070150.0,0.0,0.0,3.62,-2.45,1.0267,19.46,0.0,17.0,6.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
2070153.0,161.17,-38.46,284.48,-74.48,1.013,797.76,1.0,610.48,144.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.99,0.0,610.475,0.0,0.0,0.0,0.0
2070154.0,192.62,-38.46,284.48,-74.48,1.0104,717.31,1.0,610.48,175.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.99,0.0,610.47,0.0,0.0,0.0,0.0
2070155.0,232.53,-38.46,284.48,-74.48,1.0109,717.63,1.0,610.48,215.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.99,0.0,610.475,0.0,0.0,0.0,0.0
2070156.0,210.25,-38.46,284.48,-74.48,1.0132,686.24,1.0,610.48,193.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.99,0.0,610.475,0.0,0.0,0.0,0.0
2070160.0,87.22,22.0,22.0,-14.88,1.0767,123.54,1.0,103.3,42.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3,0.0,0.0,0.0,0.0
2070163.0,0.0,0.0,7.95,-1.01,1.0342,23.24,0.0,20.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,0.0,0.0
2070164.0,16.26,7.95,7.95,-1.01,1.0468,21.16,1.0,20.7,7.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,0.0,0.0
2070164.0,0.0,0.0,7.3,-0.93,1.0468,24.13,0.0,19.0,4.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
2070165.0,13.57,7.3,7.3,-0.93,1.0628,21.84,1.0,19.0,6.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
2070165.0,9.06,3.84,3.84,-0.49,1.0628,10.18,1.0,10.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2070166.0,0.0,0.0,2.88,-0.37,1.0279,9.04,0.0,7.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
2070166.0,6.66,2.88,2.88,-0.37,1.0279,9.39,1.0,7.5,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,3.07,-0.83,3.82,-0.83,1.0221,7.5,1.0,7.5,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,12.8,-4.44,20.36,-4.44,1.0221,44.49,1.0,40.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0
2070167.0,3.46,-0.83,3.82,-0.83,1.0221,8.33,1.0,7.5,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,3.83,-0.83,3.82,-0.83,1.0221,7.53,1.0,7.5,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,2.05,-0.83,3.82,-0.83,1.0221,10.83,1.0,7.5,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,1.49,-0.83,3.82,-0.83,1.0221,10.15,1.0,7.5,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,2.56,-0.83,3.82,-0.83,1.0221,8.2,1.0,7.5,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,1.84,-0.83,3.82,-0.83,1.0221,7.63,1.0,7.5,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,1.03,-0.83,3.82,-0.83,1.0221,7.5,1.0,7.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070167.0,3.38,-0.83,3.82,-0.83,1.0221,9.63,1.0,7.5,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,7.5,0.0,0.0,0.0,0.0
2070168.0,0.0,0.0,17.04,-11.52,1.0192,103.44,0.0,80.0,28.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
2070172.0,206.57,58.79,265.62,-69.54,0.9935,648.33,1.0,570.0,190.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.06,0.0,570.0,0.0,0.0,0.0,0.0
2070173.0,144.59,58.79,265.62,-69.54,0.9899,662.9,1.0,570.0,128.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.06,0.0,570.0,0.0,0.0,0.0,0.0
2070174.0,110.27,58.79,265.62,-69.54,0.9933,604.83,1.0,570.0,94.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.06,0.0,570.0,0.0,0.0,0.0,0.0
2070176.0,40.1,54.15,54.15,-14.18,1.0656,118.72,1.0,116.2,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.48,0.0,116.2,0.0,0.0,0.0,0.0
2070177.0,42.55,6.63,13.16,-8.9,1.0345,64.31,1.0,61.8,6.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,0.0,0.0,0.0,0.0
2070177.0,55.22,6.63,13.16,-8.9,1.0345,61.8,1.0,61.8,6.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,0.0,0.0,0.0,0.0
2070180.0,72.0,-10.37,15.34,-10.37,1.0444,100.08,1.0,72.0,35.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
2070181.0,0.0,0.0,15.34,-10.37,1.0331,72.78,0.0,72.0,18.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
2070182.0,7.28,-0.59,4.61,-0.59,1.0177,17.32,1.0,12.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2070182.0,10.86,-0.59,4.61,-0.59,1.0177,14.93,1.0,12.0,1.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2070182.0,9.26,-0.59,4.61,-0.59,1.0177,15.27,1.0,12.0,3.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2070182.0,12.64,-0.84,6.6,-0.84,1.0177,21.82,1.0,17.2,3.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0
2070182.0,11.08,-0.84,6.6,-0.84,1.0177,17.51,1.0,17.2,6.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0
2070182.0,11.79,-0.84,6.6,-0.84,1.0177,17.46,1.0,17.2,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0
2070184.0,0.0,0.0,44.27,-11.59,1.0353,95.0,0.0,95.0,33.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,95.0,0.0,0.0,0.0,0.0
2070188.0,16.17,-1.13,18.32,-4.0,1.0354,42.01,1.0,36.0,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0
2070188.0,16.65,-1.13,18.32,-4.0,1.0354,39.71,1.0,36.0,15.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0
2070189.0,14.85,-2.26,18.32,-4.0,1.0341,44.09,1.0,36.0,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0
2074196.0,0.0,0.0,16.93,-2.16,1.0123,61.92,0.0,44.1,8.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.0
2074196.0,0.0,0.0,16.93,-2.16,1.0123,50.83,0.0,44.1,14.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.0
2074197.0,44.1,16.93,16.93,-2.16,0.9984,62.89,1.0,44.1,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.0
2074197.0,37.11,16.93,16.93,-2.16,0.9984,55.65,1.0,44.1,21.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.0
2074199.0,15.0,-0.74,5.76,-0.74,1.0192,15.03,1.0,15.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2074199.0,8.04,-0.74,5.76,-0.74,1.0192,21.78,1.0,15.0,2.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2074199.0,12.94,-0.74,5.76,-0.74,1.0192,15.0,1.0,15.0,3.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2074199.0,12.99,-0.74,5.76,-0.74,1.0192,19.1,1.0,15.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2074200.0,0.0,0.0,3.19,-0.41,1.061,8.3,0.0,8.3,3.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0
2074201.0,10.18,-0.66,5.18,-0.66,1.0607,13.56,1.0,13.5,2.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0
2074204.0,172.8,-19.18,87.96,-19.18,1.0255,193.75,1.0,172.8,63.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4,0.0,172.8,0.0,0.0,0.0,0.0
2074205.0,0.0,0.0,5.29,-1.15,1.0296,11.44,0.0,10.4,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,10.4,0.0,0.0,0.0,0.0
2074205.0,10.4,-1.15,5.29,-1.15,1.0296,10.4,1.0,10.4,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,10.4,0.0,0.0,0.0,0.0
2074211.0,150.75,40.5,76.73,-16.73,1.0525,189.7,1.0,150.75,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.38,0.0,150.75,0.0,0.0,0.0,0.0
2074212.0,150.75,40.5,76.73,-16.73,1.0524,166.34,1.0,150.75,48.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.38,0.0,150.75,0.0,0.0,0.0,0.0
2074213.0,38.28,0.0,0.0,0.0,1.04,46.9,1.0,46.9,10.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0
2074214.0,9.35,0.0,0.0,0.0,1.0192,11.09,1.0,10.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2074214.0,7.46,0.0,0.0,0.0,1.0192,15.0,1.0,10.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2074214.0,33.93,0.0,0.0,0.0,1.0192,61.68,1.0,46.9,12.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0
2074220.0,28.36,12.95,12.95,-1.65,0.9863,39.57,1.0,33.73,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.73,0.0,0.0,0.0,0.0
2074220.0,27.57,12.95,12.95,-1.65,0.9863,33.73,1.0,33.73,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.73,0.0,0.0,0.0,0.0
